,sold,date,region
1448,"$1,602.00",2019-02-03,north
1449,"$1,722.00",2019-02-03,south
1450,"$1,734.00",2019-02-03,east
1451,"$1,749.00",2019-02-03,west
1452,"$1,548.00",2019-02-04,north
1453,"$1,647.00",2019-02-04,south
1454,"$1,560.00",2019-02-04,east
1455,"$1,542.00",2019-02-04,west
1456,"$1,617.00",2019-02-05,north
1457,"$1,659.00",2019-02-05,south
1458,"$1,674.00",2019-02-05,east
1459,"$1,524.00",2019-02-05,west
1460,"$1,551.00",2019-02-06,north
1461,"$1,722.00",2019-02-06,south
1462,"$1,563.00",2019-02-06,east
1463,"$1,692.00",2019-02-06,west
1464,"$1,734.00",2019-02-07,north
1465,"$1,584.00",2019-02-07,south
1466,"$1,662.00",2019-02-07,east
1467,"$1,545.00",2019-02-07,west
1468,"$1,662.00",2019-02-08,north
1469,"$1,614.00",2019-02-08,south
1470,"$1,719.00",2019-02-08,east
1471,"$1,788.00",2019-02-08,west
1472,"$1,779.00",2019-02-09,north
1473,"$1,665.00",2019-02-09,south
1474,"$1,605.00",2019-02-09,east
1475,"$1,641.00",2019-02-09,west
1476,"$1,725.00",2019-02-10,north
1477,"$1,611.00",2019-02-10,south
1478,"$1,560.00",2019-02-10,east
1479,"$1,575.00",2019-02-10,west
1480,"$1,563.00",2019-02-11,north
1481,"$1,773.00",2019-02-11,south
1482,"$1,536.00",2019-02-11,east
1483,"$1,551.00",2019-02-11,west
1484,"$1,572.00",2019-02-12,north
1485,"$1,608.00",2019-02-12,south
1486,"$1,752.00",2019-02-12,east
1487,"$1,734.00",2019-02-12,west
1488,"$1,686.00",2019-02-13,north
1489,"$1,782.00",2019-02-13,south
1490,"$1,500.00",2019-02-13,east
1491,"$1,731.00",2019-02-13,west
1492,"$1,725.00",2019-02-14,north
1493,"$1,578.00",2019-02-14,south
1494,"$1,560.00",2019-02-14,east
1495,"$1,644.00",2019-02-14,west
1496,"$1,566.00",2019-02-15,north
1497,"$1,584.00",2019-02-15,south
1498,"$1,695.00",2019-02-15,east
1499,"$1,734.00",2019-02-15,west
1500,"$1,794.00",2019-02-16,north
1501,"$1,731.00",2019-02-16,south
1502,"$1,674.00",2019-02-16,east
1503,"$1,599.00",2019-02-16,west
1504,"$1,512.00",2019-02-17,north
1505,"$1,653.00",2019-02-17,south
1506,"$1,722.00",2019-02-17,east
1507,"$1,641.00",2019-02-17,west
1508,"$1,695.00",2019-02-18,north
1509,"$1,749.00",2019-02-18,south
1510,"$1,728.00",2019-02-18,east
1511,"$1,764.00",2019-02-18,west
1512,"$1,716.00",2019-02-19,north
1513,"$1,599.00",2019-02-19,south
1514,"$1,596.00",2019-02-19,east
1515,"$1,644.00",2019-02-19,west
1516,"$1,740.00",2019-02-20,north
1517,"$1,641.00",2019-02-20,south
1518,"$1,566.00",2019-02-20,east
1519,"$1,656.00",2019-02-20,west
1520,"$1,599.00",2019-02-21,north
1521,"$1,725.00",2019-02-21,south
1522,"$1,731.00",2019-02-21,east
1523,"$1,719.00",2019-02-21,west
1524,"$1,770.00",2019-02-22,north
1525,"$1,794.00",2019-02-22,south
1526,"$1,725.00",2019-02-22,east
1527,"$1,713.00",2019-02-22,west
1528,"$1,599.00",2019-02-23,north
1529,"$1,743.00",2019-02-23,south
1530,"$1,518.00",2019-02-23,east
1531,"$1,614.00",2019-02-23,west
1532,"$1,692.00",2019-02-24,north
1533,"$1,755.00",2019-02-24,south
1534,"$1,653.00",2019-02-24,east
1535,"$1,524.00",2019-02-24,west
1536,"$1,635.00",2019-02-25,north
1537,"$1,734.00",2019-02-25,south
1538,"$1,713.00",2019-02-25,east
1539,"$1,578.00",2019-02-25,west
1540,"$1,566.00",2019-02-26,north
1541,"$1,653.00",2019-02-26,south
1542,"$1,506.00",2019-02-26,east
1543,"$1,656.00",2019-02-26,west
1544,"$1,593.00",2019-02-27,north
1545,"$1,545.00",2019-02-27,south
1546,"$1,734.00",2019-02-27,east
1547,"$1,635.00",2019-02-27,west
1548,"$1,710.00",2019-02-28,north
1549,"$1,569.00",2019-02-28,south
1550,"$1,731.00",2019-02-28,east
1551,"$1,599.00",2019-02-28,west
1552,"$1,593.00",2019-03-01,north
1553,"$1,707.00",2019-03-01,south
1554,"$1,638.00",2019-03-01,east
1555,"$1,539.00",2019-03-01,west
1556,"$1,782.00",2019-03-02,north
1557,"$1,794.00",2019-03-02,south
1558,"$1,608.00",2019-03-02,east
1559,"$1,689.00",2019-03-02,west
1560,"$1,698.00",2019-03-03,north
1561,"$1,518.00",2019-03-03,south
1562,"$1,593.00",2019-03-03,east
1563,"$1,611.00",2019-03-03,west
1564,"$1,587.00",2019-03-04,north
1565,"$1,686.00",2019-03-04,south
1566,"$1,518.00",2019-03-04,east
1567,"$1,632.00",2019-03-04,west
1568,"$1,566.00",2019-03-05,north
1569,"$1,569.00",2019-03-05,south
1570,"$1,743.00",2019-03-05,east
1571,"$1,557.00",2019-03-05,west
1572,"$1,746.00",2019-03-06,north
1573,"$1,662.00",2019-03-06,south
1574,"$1,674.00",2019-03-06,east
1575,"$1,608.00",2019-03-06,west
1576,"$1,551.00",2019-03-07,north
1577,"$1,581.00",2019-03-07,south
1578,"$1,560.00",2019-03-07,east
1579,"$1,674.00",2019-03-07,west
1580,"$1,521.00",2019-03-08,north
1581,"$1,782.00",2019-03-08,south
1582,"$1,617.00",2019-03-08,east
1583,"$1,797.00",2019-03-08,west
1584,"$1,533.00",2019-03-09,north
1585,"$1,749.00",2019-03-09,south
1586,"$1,656.00",2019-03-09,east
1587,"$1,644.00",2019-03-09,west
1588,"$1,545.00",2019-03-10,north
1589,"$1,776.00",2019-03-10,south
1590,"$1,650.00",2019-03-10,east
1591,"$1,737.00",2019-03-10,west
1592,"$1,659.00",2019-03-11,north
1593,"$1,722.00",2019-03-11,south
1594,"$1,689.00",2019-03-11,east
1595,"$1,692.00",2019-03-11,west
1596,"$1,518.00",2019-03-12,north
1597,"$1,581.00",2019-03-12,south
1598,"$1,626.00",2019-03-12,east
1599,"$1,668.00",2019-03-12,west
1600,"$1,524.00",2019-03-13,north
1601,"$1,797.00",2019-03-13,south
1602,"$1,542.00",2019-03-13,east
1603,"$1,653.00",2019-03-13,west
1604,"$1,677.00",2019-03-14,north
1605,"$1,524.00",2019-03-14,south
1606,"$1,692.00",2019-03-14,east
1607,"$1,704.00",2019-03-14,west
1608,"$1,647.00",2019-03-15,north
1609,"$1,671.00",2019-03-15,south
1610,"$1,563.00",2019-03-15,east
1611,"$1,650.00",2019-03-15,west
1612,"$1,563.00",2019-03-16,north
1613,"$1,680.00",2019-03-16,south
1614,"$1,728.00",2019-03-16,east
1615,"$1,680.00",2019-03-16,west
1616,"$1,683.00",2019-03-17,north
1617,"$1,638.00",2019-03-17,south
1618,"$1,545.00",2019-03-17,east
1619,"$1,671.00",2019-03-17,west
1620,"$1,701.00",2019-03-18,north
1621,"$1,515.00",2019-03-18,south
1622,"$1,764.00",2019-03-18,east
1623,"$1,668.00",2019-03-18,west
1624,"$1,677.00",2019-03-19,north
1625,"$1,752.00",2019-03-19,south
1626,"$1,635.00",2019-03-19,east
1627,"$1,605.00",2019-03-19,west
1628,"$1,635.00",2019-03-20,north
1629,"$1,596.00",2019-03-20,south
1630,"$1,608.00",2019-03-20,east
1631,"$1,779.00",2019-03-20,west
1632,"$1,776.00",2019-03-21,north
1633,"$1,635.00",2019-03-21,south
1634,"$1,791.00",2019-03-21,east
1635,"$1,779.00",2019-03-21,west
1636,"$1,746.00",2019-03-22,north
1637,"$1,545.00",2019-03-22,south
1638,"$1,767.00",2019-03-22,east
1639,"$1,731.00",2019-03-22,west
1640,"$1,734.00",2019-03-23,north
1641,"$1,509.00",2019-03-23,south
1642,"$1,686.00",2019-03-23,east
1643,"$1,797.00",2019-03-23,west
1644,"$1,566.00",2019-03-24,north
1645,"$1,557.00",2019-03-24,south
1646,"$1,797.00",2019-03-24,east
1647,"$1,755.00",2019-03-24,west
1648,"$1,650.00",2019-03-25,north
1649,"$1,500.00",2019-03-25,south
1650,"$1,554.00",2019-03-25,east
1651,"$1,734.00",2019-03-25,west
1652,"$1,701.00",2019-03-26,north
1653,"$1,782.00",2019-03-26,south
1654,"$1,797.00",2019-03-26,east
1655,"$1,557.00",2019-03-26,west
1656,"$1,668.00",2019-03-27,north
1657,"$1,575.00",2019-03-27,south
1658,"$1,608.00",2019-03-27,east
1659,"$1,527.00",2019-03-27,west
1660,"$1,518.00",2019-03-28,north
1661,"$1,509.00",2019-03-28,south
1662,"$1,767.00",2019-03-28,east
1663,"$1,557.00",2019-03-28,west
1664,"$1,605.00",2019-03-29,north
1665,"$1,686.00",2019-03-29,south
1666,"$1,656.00",2019-03-29,east
1667,"$1,653.00",2019-03-29,west
1668,"$1,722.00",2019-03-30,north
1669,"$1,593.00",2019-03-30,south
1670,"$1,557.00",2019-03-30,east
1671,"$1,710.00",2019-03-30,west
1672,"$1,785.00",2019-03-31,north
1673,"$1,710.00",2019-03-31,south
1674,"$1,653.00",2019-03-31,east
1675,"$1,572.00",2019-03-31,west
1676,"$1,512.00",2019-04-01,north
1677,"$1,794.00",2019-04-01,south
1678,"$1,569.00",2019-04-01,east
1679,"$1,608.00",2019-04-01,west
1680,"$1,623.00",2019-04-02,north
1681,"$1,791.00",2019-04-02,south
1682,"$1,785.00",2019-04-02,east
1683,"$1,629.00",2019-04-02,west
1684,"$1,539.00",2019-04-03,north
1685,"$1,626.00",2019-04-03,south
1686,"$1,695.00",2019-04-03,east
1687,"$1,518.00",2019-04-03,west
1688,"$1,530.00",2019-04-04,north
1689,"$1,683.00",2019-04-04,south
1690,"$1,662.00",2019-04-04,east
1691,"$1,632.00",2019-04-04,west
1692,"$1,614.00",2019-04-05,north
1693,"$1,605.00",2019-04-05,south
1694,"$1,662.00",2019-04-05,east
1695,"$1,713.00",2019-04-05,west
1696,"$1,749.00",2019-04-06,north
1697,"$1,713.00",2019-04-06,south
1698,"$1,716.00",2019-04-06,east
1699,"$1,557.00",2019-04-06,west
1700,"$1,605.00",2019-04-07,north
1701,"$1,635.00",2019-04-07,south
1702,"$1,518.00",2019-04-07,east
1703,"$1,632.00",2019-04-07,west
1704,"$1,713.00",2019-04-08,north
1705,"$1,779.00",2019-04-08,south
1706,"$1,743.00",2019-04-08,east
1707,"$1,575.00",2019-04-08,west
1708,"$1,728.00",2019-04-09,north
1709,"$1,719.00",2019-04-09,south
1710,"$1,755.00",2019-04-09,east
1711,"$1,617.00",2019-04-09,west
1712,"$1,542.00",2019-04-10,north
1713,"$1,626.00",2019-04-10,south
1714,"$1,509.00",2019-04-10,east
1715,"$1,638.00",2019-04-10,west
1716,"$1,581.00",2019-04-11,north
1717,"$1,680.00",2019-04-11,south
1718,"$1,569.00",2019-04-11,east
1719,"$1,635.00",2019-04-11,west
1720,"$1,539.00",2019-04-12,north
1721,"$1,587.00",2019-04-12,south
1722,"$1,593.00",2019-04-12,east
1723,"$1,581.00",2019-04-12,west
1724,"$1,515.00",2019-04-13,north
1725,"$1,611.00",2019-04-13,south
1726,"$1,644.00",2019-04-13,east
1727,"$1,794.00",2019-04-13,west
1728,"$1,500.00",2019-04-14,north
1729,"$1,737.00",2019-04-14,south
1730,"$1,722.00",2019-04-14,east
1731,"$1,764.00",2019-04-14,west
1732,"$1,530.00",2019-04-15,north
1733,"$1,602.00",2019-04-15,south
1734,"$1,524.00",2019-04-15,east
1735,"$1,770.00",2019-04-15,west
1736,"$1,596.00",2019-04-16,north
1737,"$1,668.00",2019-04-16,south
1738,"$1,584.00",2019-04-16,east
1739,"$1,713.00",2019-04-16,west
1740,"$1,569.00",2019-04-17,north
1741,"$1,686.00",2019-04-17,south
1742,"$1,647.00",2019-04-17,east
1743,"$1,509.00",2019-04-17,west
1744,"$1,590.00",2019-04-18,north
1745,"$1,650.00",2019-04-18,south
1746,"$1,557.00",2019-04-18,east
1747,"$1,575.00",2019-04-18,west
1748,"$1,773.00",2019-04-19,north
1749,"$1,629.00",2019-04-19,south
1750,"$1,524.00",2019-04-19,east
1751,"$1,512.00",2019-04-19,west
1752,"$1,521.00",2019-04-20,north
1753,"$1,653.00",2019-04-20,south
1754,"$1,584.00",2019-04-20,east
1755,"$1,713.00",2019-04-20,west
1756,"$1,683.00",2019-04-21,north
1757,"$1,749.00",2019-04-21,south
1758,"$1,545.00",2019-04-21,east
1759,"$1,629.00",2019-04-21,west
1760,"$1,533.00",2019-04-22,north
1761,"$1,587.00",2019-04-22,south
1762,"$1,671.00",2019-04-22,east
1763,"$1,650.00",2019-04-22,west
1764,"$1,668.00",2019-04-23,north
1765,"$1,674.00",2019-04-23,south
1766,"$1,728.00",2019-04-23,east
1767,"$1,518.00",2019-04-23,west
1768,"$1,554.00",2019-04-24,north
1769,"$1,719.00",2019-04-24,south
1770,"$1,746.00",2019-04-24,east
1771,"$1,665.00",2019-04-24,west
1772,"$1,503.00",2019-04-25,north
1773,"$1,692.00",2019-04-25,south
1774,"$1,725.00",2019-04-25,east
1775,"$1,764.00",2019-04-25,west
1776,"$1,710.00",2019-04-26,north
1777,"$1,635.00",2019-04-26,south
1778,"$1,764.00",2019-04-26,east
1779,"$1,758.00",2019-04-26,west
1780,"$1,740.00",2019-04-27,north
1781,"$1,776.00",2019-04-27,south
1782,"$1,740.00",2019-04-27,east
1783,"$1,620.00",2019-04-27,west
1784,"$1,566.00",2019-04-28,north
1785,"$1,704.00",2019-04-28,south
1786,"$1,578.00",2019-04-28,east
1787,"$1,503.00",2019-04-28,west
1788,"$1,602.00",2019-04-29,north
1789,"$1,791.00",2019-04-29,south
1790,"$1,752.00",2019-04-29,east
1791,"$1,800.00",2019-04-29,west
1792,"$1,719.00",2019-04-30,north
1793,"$1,767.00",2019-04-30,south
1794,"$1,500.00",2019-04-30,east
1795,"$1,623.00",2019-04-30,west
1796,"$1,665.00",2019-05-01,north
1797,"$1,800.00",2019-05-01,south
1798,"$1,731.00",2019-05-01,east
1799,"$1,542.00",2019-05-01,west
1800,"$1,575.00",2019-05-02,north
1801,"$1,548.00",2019-05-02,south
1802,"$1,797.00",2019-05-02,east
1803,"$1,521.00",2019-05-02,west
1804,"$1,560.00",2019-05-03,north
1805,"$1,521.00",2019-05-03,south
1806,"$1,605.00",2019-05-03,east
1807,"$1,740.00",2019-05-03,west
1808,"$1,617.00",2019-05-04,north
1809,"$1,743.00",2019-05-04,south
1810,"$1,629.00",2019-05-04,east
1811,"$1,749.00",2019-05-04,west
1812,"$1,512.00",2019-05-05,north
1813,"$1,746.00",2019-05-05,south
1814,"$1,530.00",2019-05-05,east
1815,"$1,611.00",2019-05-05,west
1816,"$1,569.00",2019-05-06,north
1817,"$1,689.00",2019-05-06,south
1818,"$1,557.00",2019-05-06,east
1819,"$1,560.00",2019-05-06,west
1820,"$1,650.00",2019-05-07,north
1821,"$1,695.00",2019-05-07,south
1822,"$1,620.00",2019-05-07,east
1823,"$1,644.00",2019-05-07,west
1824,"$1,800.00",2019-05-08,north
1825,"$1,515.00",2019-05-08,south
1826,"$1,785.00",2019-05-08,east
1827,"$1,650.00",2019-05-08,west
1828,"$1,797.00",2019-05-09,north
1829,"$1,641.00",2019-05-09,south
1830,"$1,665.00",2019-05-09,east
1831,"$1,767.00",2019-05-09,west
1832,"$1,500.00",2019-05-10,north
1833,"$1,788.00",2019-05-10,south
1834,"$1,725.00",2019-05-10,east
1835,"$1,557.00",2019-05-10,west
1836,"$1,503.00",2019-05-11,north
1837,"$1,518.00",2019-05-11,south
1838,"$1,650.00",2019-05-11,east
1839,"$1,614.00",2019-05-11,west
1840,"$1,743.00",2019-05-12,north
1841,"$1,524.00",2019-05-12,south
1842,"$1,761.00",2019-05-12,east
1843,"$1,743.00",2019-05-12,west
1844,"$1,563.00",2019-05-13,north
1845,"$1,716.00",2019-05-13,south
1846,"$1,560.00",2019-05-13,east
1847,"$1,614.00",2019-05-13,west
1848,"$1,617.00",2019-05-14,north
1849,"$1,761.00",2019-05-14,south
1850,"$1,635.00",2019-05-14,east
1851,"$1,614.00",2019-05-14,west
1852,"$1,509.00",2019-05-15,north
1853,"$1,650.00",2019-05-15,south
1854,"$1,755.00",2019-05-15,east
1855,"$1,569.00",2019-05-15,west
1856,"$1,605.00",2019-05-16,north
1857,"$1,695.00",2019-05-16,south
1858,"$1,662.00",2019-05-16,east
1859,"$1,605.00",2019-05-16,west
1860,"$1,731.00",2019-05-17,north
1861,"$1,590.00",2019-05-17,south
1862,"$1,620.00",2019-05-17,east
1863,"$1,752.00",2019-05-17,west
1864,"$1,533.00",2019-05-18,north
1865,"$1,737.00",2019-05-18,south
1866,"$1,608.00",2019-05-18,east
1867,"$1,662.00",2019-05-18,west
1868,"$1,797.00",2019-05-19,north
1869,"$1,728.00",2019-05-19,south
1870,"$1,686.00",2019-05-19,east
1871,"$1,650.00",2019-05-19,west
1872,"$1,695.00",2019-05-20,north
1873,"$1,752.00",2019-05-20,south
1874,"$1,785.00",2019-05-20,east
1875,"$1,668.00",2019-05-20,west
1876,"$1,515.00",2019-05-21,north
1877,"$1,683.00",2019-05-21,south
1878,"$1,794.00",2019-05-21,east
1879,"$1,533.00",2019-05-21,west
1880,"$1,599.00",2019-05-22,north
1881,"$1,761.00",2019-05-22,south
1882,"$1,761.00",2019-05-22,east
1883,"$1,722.00",2019-05-22,west
1884,"$1,626.00",2019-05-23,north
1885,"$1,668.00",2019-05-23,south
1886,"$1,641.00",2019-05-23,east
1887,"$1,740.00",2019-05-23,west
1888,"$1,650.00",2019-05-24,north
1889,"$1,623.00",2019-05-24,south
1890,"$1,653.00",2019-05-24,east
1891,"$1,773.00",2019-05-24,west
1892,"$1,788.00",2019-05-25,north
1893,"$1,581.00",2019-05-25,south
1894,"$1,677.00",2019-05-25,east
1895,"$1,569.00",2019-05-25,west
1896,"$1,791.00",2019-05-26,north
1897,"$1,617.00",2019-05-26,south
1898,"$1,638.00",2019-05-26,east
1899,"$1,542.00",2019-05-26,west
1900,"$1,590.00",2019-05-27,north
1901,"$1,704.00",2019-05-27,south
1902,"$1,680.00",2019-05-27,east
1903,"$1,527.00",2019-05-27,west
1904,"$1,635.00",2019-05-28,north
1905,"$1,755.00",2019-05-28,south
1906,"$1,560.00",2019-05-28,east
1907,"$1,533.00",2019-05-28,west
1908,"$1,599.00",2019-05-29,north
1909,"$1,677.00",2019-05-29,south
1910,"$1,581.00",2019-05-29,east
1911,"$1,680.00",2019-05-29,west
1912,"$1,692.00",2019-05-30,north
1913,"$1,644.00",2019-05-30,south
1914,"$1,716.00",2019-05-30,east
1915,"$1,761.00",2019-05-30,west
1916,"$1,716.00",2019-05-31,north
1917,"$1,764.00",2019-05-31,south
1918,"$1,677.00",2019-05-31,east
1919,"$1,605.00",2019-05-31,west
1920,"$1,680.00",2019-06-01,north
1921,"$1,695.00",2019-06-01,south
1922,"$1,548.00",2019-06-01,east
1923,"$1,689.00",2019-06-01,west
1924,"$1,755.00",2019-06-02,north
1925,"$1,707.00",2019-06-02,south
1926,"$1,557.00",2019-06-02,east
1927,"$1,644.00",2019-06-02,west
1928,"$1,719.00",2019-06-03,north
1929,"$1,680.00",2019-06-03,south
1930,"$1,581.00",2019-06-03,east
1931,"$1,749.00",2019-06-03,west
1932,"$1,602.00",2019-06-04,north
1933,"$1,704.00",2019-06-04,south
1934,"$1,602.00",2019-06-04,east
1935,"$1,554.00",2019-06-04,west
1936,"$1,632.00",2019-06-05,north
1937,"$1,560.00",2019-06-05,south
1938,"$1,647.00",2019-06-05,east
1939,"$1,560.00",2019-06-05,west
1940,"$1,662.00",2019-06-06,north
1941,"$1,545.00",2019-06-06,south
1942,"$1,614.00",2019-06-06,east
1943,"$1,746.00",2019-06-06,west
1944,"$1,713.00",2019-06-07,north
1945,"$1,668.00",2019-06-07,south
1946,"$1,503.00",2019-06-07,east
1947,"$1,758.00",2019-06-07,west
1948,"$1,656.00",2019-06-08,north
1949,"$1,560.00",2019-06-08,south
1950,"$1,710.00",2019-06-08,east
1951,"$1,677.00",2019-06-08,west
1952,"$1,782.00",2019-06-09,north
1953,"$1,665.00",2019-06-09,south
1954,"$1,782.00",2019-06-09,east
1955,"$1,797.00",2019-06-09,west
1956,"$1,698.00",2019-06-10,north
1957,"$1,689.00",2019-06-10,south
1958,"$1,623.00",2019-06-10,east
1959,"$1,767.00",2019-06-10,west
