,sold,date,region
1448,"$2,400.00",2021-10-10,north
1449,"$2,255.00",2021-10-10,south
1450,"$2,335.00",2021-10-10,east
1451,"$2,460.00",2021-10-10,west
1452,"$2,120.00",2021-10-11,north
1453,"$2,230.00",2021-10-11,south
1454,"$2,195.00",2021-10-11,east
1455,"$2,205.00",2021-10-11,west
1456,"$2,105.00",2021-10-12,north
1457,"$2,105.00",2021-10-12,south
1458,"$2,065.00",2021-10-12,east
1459,"$2,005.00",2021-10-12,west
1460,"$2,205.00",2021-10-13,north
1461,"$2,495.00",2021-10-13,south
1462,"$2,125.00",2021-10-13,east
1463,"$2,410.00",2021-10-13,west
1464,"$2,320.00",2021-10-14,north
1465,"$2,010.00",2021-10-14,south
1466,"$2,330.00",2021-10-14,east
1467,"$2,275.00",2021-10-14,west
1468,"$2,305.00",2021-10-15,north
1469,"$2,425.00",2021-10-15,south
1470,"$2,310.00",2021-10-15,east
1471,"$2,090.00",2021-10-15,west
1472,"$2,485.00",2021-10-16,north
1473,"$2,415.00",2021-10-16,south
1474,"$2,395.00",2021-10-16,east
1475,"$2,090.00",2021-10-16,west
1476,"$2,010.00",2021-10-17,north
1477,"$2,085.00",2021-10-17,south
1478,"$2,250.00",2021-10-17,east
1479,"$2,450.00",2021-10-17,west
1480,"$2,230.00",2021-10-18,north
1481,"$2,310.00",2021-10-18,south
1482,"$2,005.00",2021-10-18,east
1483,"$2,025.00",2021-10-18,west
1484,"$2,085.00",2021-10-19,north
1485,"$2,275.00",2021-10-19,south
1486,"$2,220.00",2021-10-19,east
1487,"$2,395.00",2021-10-19,west
1488,"$2,070.00",2021-10-20,north
1489,"$2,210.00",2021-10-20,south
1490,"$2,290.00",2021-10-20,east
1491,"$2,380.00",2021-10-20,west
1492,"$2,475.00",2021-10-21,north
1493,"$2,175.00",2021-10-21,south
1494,"$2,015.00",2021-10-21,east
1495,"$2,115.00",2021-10-21,west
1496,"$2,030.00",2021-10-22,north
1497,"$2,400.00",2021-10-22,south
1498,"$2,180.00",2021-10-22,east
1499,"$2,345.00",2021-10-22,west
1500,"$2,485.00",2021-10-23,north
1501,"$2,225.00",2021-10-23,south
1502,"$2,095.00",2021-10-23,east
1503,"$2,350.00",2021-10-23,west
1504,"$2,315.00",2021-10-24,north
1505,"$2,155.00",2021-10-24,south
1506,"$2,305.00",2021-10-24,east
1507,"$2,250.00",2021-10-24,west
1508,"$2,470.00",2021-10-25,north
1509,"$2,135.00",2021-10-25,south
1510,"$2,255.00",2021-10-25,east
1511,"$2,270.00",2021-10-25,west
1512,"$2,410.00",2021-10-26,north
1513,"$2,490.00",2021-10-26,south
1514,"$2,250.00",2021-10-26,east
1515,"$2,220.00",2021-10-26,west
1516,"$2,145.00",2021-10-27,north
1517,"$2,145.00",2021-10-27,south
1518,"$2,450.00",2021-10-27,east
1519,"$2,090.00",2021-10-27,west
1520,"$2,165.00",2021-10-28,north
1521,"$2,355.00",2021-10-28,south
1522,"$2,315.00",2021-10-28,east
1523,"$2,300.00",2021-10-28,west
1524,"$2,225.00",2021-10-29,north
1525,"$2,175.00",2021-10-29,south
1526,"$2,435.00",2021-10-29,east
1527,"$2,035.00",2021-10-29,west
1528,"$2,430.00",2021-10-30,north
1529,"$2,180.00",2021-10-30,south
1530,"$2,060.00",2021-10-30,east
1531,"$2,470.00",2021-10-30,west
1532,"$2,400.00",2021-10-31,north
1533,"$2,220.00",2021-10-31,south
1534,"$2,395.00",2021-10-31,east
1535,"$2,120.00",2021-10-31,west
1536,"$2,080.00",2021-11-01,north
1537,"$2,445.00",2021-11-01,south
1538,"$2,415.00",2021-11-01,east
1539,"$2,355.00",2021-11-01,west
1540,"$2,405.00",2021-11-02,north
1541,"$2,120.00",2021-11-02,south
1542,"$2,195.00",2021-11-02,east
1543,"$2,025.00",2021-11-02,west
1544,"$2,305.00",2021-11-03,north
1545,"$2,035.00",2021-11-03,south
1546,"$2,085.00",2021-11-03,east
1547,"$2,285.00",2021-11-03,west
1548,"$2,205.00",2021-11-04,north
1549,"$2,155.00",2021-11-04,south
1550,"$2,105.00",2021-11-04,east
1551,"$2,085.00",2021-11-04,west
1552,"$2,475.00",2021-11-05,north
1553,"$2,425.00",2021-11-05,south
1554,"$2,330.00",2021-11-05,east
1555,"$2,205.00",2021-11-05,west
1556,"$2,235.00",2021-11-06,north
1557,"$2,050.00",2021-11-06,south
1558,"$2,455.00",2021-11-06,east
1559,"$2,065.00",2021-11-06,west
1560,"$2,210.00",2021-11-07,north
1561,"$2,065.00",2021-11-07,south
1562,"$2,215.00",2021-11-07,east
1563,"$2,275.00",2021-11-07,west
1564,"$2,005.00",2021-11-08,north
1565,"$2,120.00",2021-11-08,south
1566,"$2,140.00",2021-11-08,east
1567,"$2,260.00",2021-11-08,west
1568,"$2,165.00",2021-11-09,north
1569,"$2,000.00",2021-11-09,south
1570,"$2,435.00",2021-11-09,east
1571,"$2,250.00",2021-11-09,west
1572,"$2,485.00",2021-11-10,north
1573,"$2,090.00",2021-11-10,south
1574,"$2,025.00",2021-11-10,east
1575,"$2,365.00",2021-11-10,west
1576,"$2,150.00",2021-11-11,north
1577,"$2,160.00",2021-11-11,south
1578,"$2,035.00",2021-11-11,east
1579,"$2,445.00",2021-11-11,west
1580,"$2,350.00",2021-11-12,north
1581,"$2,130.00",2021-11-12,south
1582,"$2,045.00",2021-11-12,east
1583,"$2,490.00",2021-11-12,west
1584,"$2,315.00",2021-11-13,north
1585,"$2,210.00",2021-11-13,south
1586,"$2,345.00",2021-11-13,east
1587,"$2,285.00",2021-11-13,west
1588,"$2,225.00",2021-11-14,north
1589,"$2,190.00",2021-11-14,south
1590,"$2,495.00",2021-11-14,east
1591,"$2,485.00",2021-11-14,west
1592,"$2,105.00",2021-11-15,north
1593,"$2,425.00",2021-11-15,south
1594,"$2,155.00",2021-11-15,east
1595,"$2,495.00",2021-11-15,west
1596,"$2,485.00",2021-11-16,north
1597,"$2,225.00",2021-11-16,south
1598,"$2,315.00",2021-11-16,east
1599,"$2,300.00",2021-11-16,west
1600,"$2,165.00",2021-11-17,north
1601,"$2,240.00",2021-11-17,south
1602,"$2,290.00",2021-11-17,east
1603,"$2,025.00",2021-11-17,west
1604,"$2,080.00",2021-11-18,north
1605,"$2,325.00",2021-11-18,south
1606,"$2,105.00",2021-11-18,east
1607,"$2,245.00",2021-11-18,west
1608,"$2,180.00",2021-11-19,north
1609,"$2,180.00",2021-11-19,south
1610,"$2,345.00",2021-11-19,east
1611,"$2,435.00",2021-11-19,west
1612,"$2,490.00",2021-11-20,north
1613,"$2,160.00",2021-11-20,south
1614,"$2,460.00",2021-11-20,east
1615,"$2,040.00",2021-11-20,west
1616,"$2,010.00",2021-11-21,north
1617,"$2,440.00",2021-11-21,south
1618,"$2,190.00",2021-11-21,east
1619,"$2,365.00",2021-11-21,west
1620,"$2,145.00",2021-11-22,north
1621,"$2,420.00",2021-11-22,south
1622,"$2,200.00",2021-11-22,east
1623,"$2,075.00",2021-11-22,west
1624,"$2,075.00",2021-11-23,north
1625,"$2,450.00",2021-11-23,south
1626,"$2,280.00",2021-11-23,east
1627,"$2,220.00",2021-11-23,west
1628,"$2,410.00",2021-11-24,north
1629,"$2,015.00",2021-11-24,south
1630,"$2,020.00",2021-11-24,east
1631,"$2,060.00",2021-11-24,west
1632,"$2,410.00",2021-11-25,north
1633,"$2,485.00",2021-11-25,south
1634,"$2,445.00",2021-11-25,east
1635,"$2,285.00",2021-11-25,west
1636,"$2,490.00",2021-11-26,north
1637,"$2,215.00",2021-11-26,south
1638,"$2,015.00",2021-11-26,east
1639,"$2,070.00",2021-11-26,west
1640,"$2,170.00",2021-11-27,north
1641,"$2,235.00",2021-11-27,south
1642,"$2,145.00",2021-11-27,east
1643,"$2,370.00",2021-11-27,west
1644,"$2,035.00",2021-11-28,north
1645,"$2,335.00",2021-11-28,south
1646,"$2,390.00",2021-11-28,east
1647,"$2,500.00",2021-11-28,west
1648,"$2,180.00",2021-11-29,north
1649,"$2,495.00",2021-11-29,south
1650,"$2,170.00",2021-11-29,east
1651,"$2,275.00",2021-11-29,west
1652,"$2,265.00",2021-11-30,north
1653,"$2,035.00",2021-11-30,south
1654,"$2,480.00",2021-11-30,east
1655,"$2,390.00",2021-11-30,west
1656,"$2,415.00",2021-12-01,north
1657,"$2,275.00",2021-12-01,south
1658,"$2,100.00",2021-12-01,east
1659,"$2,105.00",2021-12-01,west
1660,"$2,330.00",2021-12-02,north
1661,"$2,170.00",2021-12-02,south
1662,"$2,460.00",2021-12-02,east
1663,"$2,200.00",2021-12-02,west
1664,"$2,225.00",2021-12-03,north
1665,"$2,350.00",2021-12-03,south
1666,"$2,125.00",2021-12-03,east
1667,"$2,245.00",2021-12-03,west
1668,"$2,025.00",2021-12-04,north
1669,"$2,010.00",2021-12-04,south
1670,"$2,005.00",2021-12-04,east
1671,"$2,455.00",2021-12-04,west
1672,"$2,130.00",2021-12-05,north
1673,"$2,445.00",2021-12-05,south
1674,"$2,190.00",2021-12-05,east
1675,"$2,265.00",2021-12-05,west
1676,"$2,380.00",2021-12-06,north
1677,"$2,235.00",2021-12-06,south
1678,"$2,200.00",2021-12-06,east
1679,"$2,200.00",2021-12-06,west
1680,"$2,090.00",2021-12-07,north
1681,"$2,165.00",2021-12-07,south
1682,"$2,300.00",2021-12-07,east
1683,"$2,400.00",2021-12-07,west
1684,"$2,135.00",2021-12-08,north
1685,"$2,315.00",2021-12-08,south
1686,"$2,375.00",2021-12-08,east
1687,"$2,080.00",2021-12-08,west
1688,"$2,270.00",2021-12-09,north
1689,"$2,430.00",2021-12-09,south
1690,"$2,335.00",2021-12-09,east
1691,"$2,065.00",2021-12-09,west
1692,"$2,235.00",2021-12-10,north
1693,"$2,375.00",2021-12-10,south
1694,"$2,400.00",2021-12-10,east
1695,"$2,305.00",2021-12-10,west
1696,"$2,310.00",2021-12-11,north
1697,"$2,155.00",2021-12-11,south
1698,"$2,435.00",2021-12-11,east
1699,"$2,165.00",2021-12-11,west
1700,"$2,225.00",2021-12-12,north
1701,"$2,055.00",2021-12-12,south
1702,"$2,235.00",2021-12-12,east
1703,"$2,295.00",2021-12-12,west
1704,"$2,040.00",2021-12-13,north
1705,"$2,320.00",2021-12-13,south
1706,"$2,110.00",2021-12-13,east
1707,"$2,180.00",2021-12-13,west
1708,"$2,360.00",2021-12-14,north
1709,"$2,420.00",2021-12-14,south
1710,"$2,370.00",2021-12-14,east
1711,"$2,335.00",2021-12-14,west
1712,"$2,485.00",2021-12-15,north
1713,"$2,495.00",2021-12-15,south
1714,"$2,365.00",2021-12-15,east
1715,"$2,155.00",2021-12-15,west
1716,"$2,385.00",2021-12-16,north
1717,"$2,385.00",2021-12-16,south
1718,"$2,435.00",2021-12-16,east
1719,"$2,290.00",2021-12-16,west
1720,"$2,210.00",2021-12-17,north
1721,"$2,085.00",2021-12-17,south
1722,"$2,090.00",2021-12-17,east
1723,"$2,370.00",2021-12-17,west
1724,"$2,145.00",2021-12-18,north
1725,"$2,210.00",2021-12-18,south
1726,"$2,380.00",2021-12-18,east
1727,"$2,455.00",2021-12-18,west
1728,"$2,270.00",2021-12-19,north
1729,"$2,040.00",2021-12-19,south
1730,"$2,180.00",2021-12-19,east
1731,"$2,500.00",2021-12-19,west
1732,"$2,115.00",2021-12-20,north
1733,"$2,325.00",2021-12-20,south
1734,"$2,250.00",2021-12-20,east
1735,"$2,180.00",2021-12-20,west
1736,"$2,330.00",2021-12-21,north
1737,"$2,075.00",2021-12-21,south
1738,"$2,355.00",2021-12-21,east
1739,"$2,355.00",2021-12-21,west
1740,"$2,205.00",2021-12-22,north
1741,"$2,155.00",2021-12-22,south
1742,"$2,010.00",2021-12-22,east
1743,"$2,005.00",2021-12-22,west
1744,"$2,410.00",2021-12-23,north
1745,"$2,265.00",2021-12-23,south
1746,"$2,205.00",2021-12-23,east
1747,"$2,115.00",2021-12-23,west
1748,"$2,050.00",2021-12-24,north
1749,"$2,135.00",2021-12-24,south
1750,"$2,440.00",2021-12-24,east
1751,"$2,360.00",2021-12-24,west
1752,"$2,405.00",2021-12-25,north
1753,"$2,115.00",2021-12-25,south
1754,"$2,085.00",2021-12-25,east
1755,"$2,290.00",2021-12-25,west
1756,"$2,245.00",2021-12-26,north
1757,"$2,460.00",2021-12-26,south
1758,"$2,450.00",2021-12-26,east
1759,"$2,310.00",2021-12-26,west
1760,"$2,370.00",2021-12-27,north
1761,"$2,040.00",2021-12-27,south
1762,"$2,415.00",2021-12-27,east
1763,"$2,015.00",2021-12-27,west
1764,"$2,245.00",2021-12-28,north
1765,"$2,120.00",2021-12-28,south
1766,"$2,415.00",2021-12-28,east
1767,"$2,295.00",2021-12-28,west
1768,"$2,445.00",2021-12-29,north
1769,"$2,215.00",2021-12-29,south
1770,"$2,285.00",2021-12-29,east
1771,"$2,395.00",2021-12-29,west
1772,"$2,435.00",2021-12-30,north
1773,"$2,400.00",2021-12-30,south
1774,"$2,260.00",2021-12-30,east
1775,"$2,315.00",2021-12-30,west
1776,"$2,315.00",2021-12-31,north
1777,"$2,175.00",2021-12-31,south
1778,"$2,295.00",2021-12-31,east
1779,"$2,055.00",2021-12-31,west
1780,"$2,130.00",2022-01-01,north
1781,"$2,480.00",2022-01-01,south
1782,"$2,190.00",2022-01-01,east
1783,"$2,170.00",2022-01-01,west
1784,"$2,160.00",2022-01-02,north
1785,"$2,120.00",2022-01-02,south
1786,"$2,110.00",2022-01-02,east
1787,"$2,080.00",2022-01-02,west
1788,"$2,050.00",2022-01-03,north
1789,"$2,150.00",2022-01-03,south
1790,"$2,440.00",2022-01-03,east
1791,"$2,055.00",2022-01-03,west
1792,"$2,405.00",2022-01-04,north
1793,"$2,020.00",2022-01-04,south
1794,"$2,010.00",2022-01-04,east
1795,"$2,005.00",2022-01-04,west
1796,"$2,480.00",2022-01-05,north
1797,"$2,360.00",2022-01-05,south
1798,"$2,025.00",2022-01-05,east
1799,"$2,275.00",2022-01-05,west
1800,"$2,245.00",2022-01-06,north
1801,"$2,060.00",2022-01-06,south
1802,"$2,290.00",2022-01-06,east
1803,"$2,205.00",2022-01-06,west
1804,"$2,065.00",2022-01-07,north
1805,"$2,050.00",2022-01-07,south
1806,"$2,180.00",2022-01-07,east
1807,"$2,135.00",2022-01-07,west
1808,"$2,370.00",2022-01-08,north
1809,"$2,245.00",2022-01-08,south
1810,"$2,070.00",2022-01-08,east
1811,"$2,395.00",2022-01-08,west
1812,"$2,490.00",2022-01-09,north
1813,"$2,105.00",2022-01-09,south
1814,"$2,335.00",2022-01-09,east
1815,"$2,250.00",2022-01-09,west
1816,"$2,240.00",2022-01-10,north
1817,"$2,090.00",2022-01-10,south
1818,"$2,370.00",2022-01-10,east
1819,"$2,315.00",2022-01-10,west
1820,"$2,000.00",2022-01-11,north
1821,"$2,075.00",2022-01-11,south
1822,"$2,305.00",2022-01-11,east
1823,"$2,145.00",2022-01-11,west
1824,"$2,050.00",2022-01-12,north
1825,"$2,260.00",2022-01-12,south
1826,"$2,095.00",2022-01-12,east
1827,"$2,500.00",2022-01-12,west
1828,"$2,260.00",2022-01-13,north
1829,"$2,365.00",2022-01-13,south
1830,"$2,485.00",2022-01-13,east
1831,"$2,180.00",2022-01-13,west
1832,"$2,245.00",2022-01-14,north
1833,"$2,225.00",2022-01-14,south
1834,"$2,080.00",2022-01-14,east
1835,"$2,250.00",2022-01-14,west
1836,"$2,115.00",2022-01-15,north
1837,"$2,145.00",2022-01-15,south
1838,"$2,130.00",2022-01-15,east
1839,"$2,120.00",2022-01-15,west
1840,"$2,315.00",2022-01-16,north
1841,"$2,410.00",2022-01-16,south
1842,"$2,290.00",2022-01-16,east
1843,"$2,150.00",2022-01-16,west
1844,"$2,295.00",2022-01-17,north
1845,"$2,015.00",2022-01-17,south
1846,"$2,070.00",2022-01-17,east
1847,"$2,095.00",2022-01-17,west
1848,"$2,045.00",2022-01-18,north
1849,"$2,125.00",2022-01-18,south
1850,"$2,085.00",2022-01-18,east
1851,"$2,095.00",2022-01-18,west
1852,"$2,295.00",2022-01-19,north
1853,"$2,265.00",2022-01-19,south
1854,"$2,040.00",2022-01-19,east
1855,"$2,200.00",2022-01-19,west
1856,"$2,415.00",2022-01-20,north
1857,"$2,435.00",2022-01-20,south
1858,"$2,160.00",2022-01-20,east
1859,"$2,210.00",2022-01-20,west
1860,"$2,295.00",2022-01-21,north
1861,"$2,405.00",2022-01-21,south
1862,"$2,380.00",2022-01-21,east
1863,"$2,360.00",2022-01-21,west
1864,"$2,080.00",2022-01-22,north
1865,"$2,220.00",2022-01-22,south
1866,"$2,495.00",2022-01-22,east
1867,"$2,500.00",2022-01-22,west
1868,"$2,170.00",2022-01-23,north
1869,"$2,135.00",2022-01-23,south
1870,"$2,205.00",2022-01-23,east
1871,"$2,445.00",2022-01-23,west
1872,"$2,195.00",2022-01-24,north
1873,"$2,375.00",2022-01-24,south
1874,"$2,370.00",2022-01-24,east
1875,"$2,410.00",2022-01-24,west
1876,"$2,470.00",2022-01-25,north
1877,"$2,370.00",2022-01-25,south
1878,"$2,110.00",2022-01-25,east
1879,"$2,480.00",2022-01-25,west
1880,"$2,085.00",2022-01-26,north
1881,"$2,320.00",2022-01-26,south
1882,"$2,075.00",2022-01-26,east
1883,"$2,485.00",2022-01-26,west
1884,"$2,165.00",2022-01-27,north
1885,"$2,400.00",2022-01-27,south
1886,"$2,055.00",2022-01-27,east
1887,"$2,435.00",2022-01-27,west
1888,"$2,380.00",2022-01-28,north
1889,"$2,410.00",2022-01-28,south
1890,"$2,240.00",2022-01-28,east
1891,"$2,450.00",2022-01-28,west
1892,"$2,190.00",2022-01-29,north
1893,"$2,345.00",2022-01-29,south
1894,"$2,290.00",2022-01-29,east
1895,"$2,380.00",2022-01-29,west
1896,"$2,145.00",2022-01-30,north
1897,"$2,150.00",2022-01-30,south
1898,"$2,500.00",2022-01-30,east
1899,"$2,305.00",2022-01-30,west
1900,"$2,045.00",2022-01-31,north
1901,"$2,375.00",2022-01-31,south
1902,"$2,040.00",2022-01-31,east
1903,"$2,055.00",2022-01-31,west
1904,"$2,405.00",2022-02-01,north
1905,"$2,310.00",2022-02-01,south
1906,"$2,405.00",2022-02-01,east
1907,"$2,420.00",2022-02-01,west
1908,"$2,160.00",2022-02-02,north
1909,"$2,485.00",2022-02-02,south
1910,"$2,375.00",2022-02-02,east
1911,"$2,435.00",2022-02-02,west
1912,"$2,125.00",2022-02-03,north
1913,"$2,185.00",2022-02-03,south
1914,"$2,090.00",2022-02-03,east
1915,"$2,115.00",2022-02-03,west
1916,"$2,035.00",2022-02-04,north
1917,"$2,215.00",2022-02-04,south
1918,"$2,010.00",2022-02-04,east
1919,"$2,190.00",2022-02-04,west
1920,"$2,070.00",2022-02-05,north
1921,"$2,000.00",2022-02-05,south
1922,"$2,130.00",2022-02-05,east
1923,"$2,235.00",2022-02-05,west
1924,"$2,250.00",2022-02-06,north
1925,"$2,365.00",2022-02-06,south
1926,"$2,020.00",2022-02-06,east
1927,"$2,215.00",2022-02-06,west
1928,"$2,290.00",2022-02-07,north
1929,"$2,145.00",2022-02-07,south
1930,"$2,255.00",2022-02-07,east
1931,"$2,265.00",2022-02-07,west
1932,"$2,375.00",2022-02-08,north
1933,"$2,360.00",2022-02-08,south
1934,"$2,430.00",2022-02-08,east
1935,"$2,330.00",2022-02-08,west
1936,"$2,290.00",2022-02-09,north
1937,"$2,435.00",2022-02-09,south
1938,"$2,225.00",2022-02-09,east
1939,"$2,255.00",2022-02-09,west
1940,"$2,275.00",2022-02-10,north
1941,"$2,310.00",2022-02-10,south
1942,"$2,070.00",2022-02-10,east
1943,"$2,445.00",2022-02-10,west
1944,"$2,405.00",2022-02-11,north
1945,"$2,030.00",2022-02-11,south
1946,"$2,470.00",2022-02-11,east
1947,"$2,265.00",2022-02-11,west
1948,"$2,245.00",2022-02-12,north
1949,"$2,490.00",2022-02-12,south
1950,"$2,110.00",2022-02-12,east
1951,"$2,085.00",2022-02-12,west
1952,"$2,425.00",2022-02-13,north
1953,"$2,245.00",2022-02-13,south
1954,"$2,500.00",2022-02-13,east
1955,"$2,390.00",2022-02-13,west
1956,"$2,035.00",2022-02-14,north
1957,"$2,465.00",2022-02-14,south
1958,"$2,500.00",2022-02-14,east
1959,"$2,115.00",2022-02-14,west
