,sold,date,region
3013,"$1,728.00",2020-02-29,south
3014,"$1,524.00",2020-02-29,east
3015,"$1,656.00",2020-02-29,west
3016,"$1,593.00",2020-03-01,north
3017,"$1,626.00",2020-03-01,south
3018,"$1,626.00",2020-03-01,east
3019,"$1,692.00",2020-03-01,west
3020,"$1,509.00",2020-03-02,north
3021,"$1,788.00",2020-03-02,south
3022,"$1,572.00",2020-03-02,east
3023,"$1,569.00",2020-03-02,west
3024,"$1,632.00",2020-03-03,north
3025,"$1,548.00",2020-03-03,south
3026,"$1,623.00",2020-03-03,east
3027,"$1,506.00",2020-03-03,west
3028,"$1,773.00",2020-03-04,north
3029,"$1,677.00",2020-03-04,south
3030,"$1,638.00",2020-03-04,east
3031,"$1,569.00",2020-03-04,west
3032,"$1,794.00",2020-03-05,north
3033,"$1,764.00",2020-03-05,south
3034,"$1,530.00",2020-03-05,east
3035,"$1,770.00",2020-03-05,west
3036,"$1,623.00",2020-03-06,north
3037,"$1,734.00",2020-03-06,south
3038,"$1,698.00",2020-03-06,east
3039,"$1,503.00",2020-03-06,west
3040,"$1,641.00",2020-03-07,north
3041,"$1,581.00",2020-03-07,south
3042,"$1,797.00",2020-03-07,east
3043,"$1,674.00",2020-03-07,west
3044,"$1,701.00",2020-03-08,north
3045,"$1,590.00",2020-03-08,south
3046,"$1,599.00",2020-03-08,east
3047,"$1,791.00",2020-03-08,west
3048,"$1,719.00",2020-03-09,north
3049,"$1,776.00",2020-03-09,south
3050,"$1,542.00",2020-03-09,east
3051,"$1,740.00",2020-03-09,west
3052,"$1,644.00",2020-03-10,north
3053,"$1,653.00",2020-03-10,south
3054,"$1,797.00",2020-03-10,east
3055,"$1,740.00",2020-03-10,west
3056,"$1,605.00",2020-03-11,north
3057,"$1,584.00",2020-03-11,south
3058,"$1,662.00",2020-03-11,east
3059,"$1,572.00",2020-03-11,west
3060,"$1,635.00",2020-03-12,north
3061,"$1,548.00",2020-03-12,south
3062,"$1,680.00",2020-03-12,east
3063,"$1,767.00",2020-03-12,west
3064,"$1,554.00",2020-03-13,north
3065,"$1,686.00",2020-03-13,south
3066,"$1,749.00",2020-03-13,east
3067,"$1,554.00",2020-03-13,west
3068,"$1,662.00",2020-03-14,north
3069,"$1,557.00",2020-03-14,south
3070,"$1,755.00",2020-03-14,east
3071,"$1,758.00",2020-03-14,west
3072,"$1,500.00",2020-03-15,north
3073,"$1,665.00",2020-03-15,south
3074,"$1,761.00",2020-03-15,east
3075,"$1,626.00",2020-03-15,west
3076,"$1,650.00",2020-03-16,north
3077,"$1,722.00",2020-03-16,south
3078,"$1,641.00",2020-03-16,east
3079,"$1,611.00",2020-03-16,west
3080,"$1,701.00",2020-03-17,north
3081,"$1,701.00",2020-03-17,south
3082,"$1,794.00",2020-03-17,east
3083,"$1,509.00",2020-03-17,west
3084,"$1,566.00",2020-03-18,north
3085,"$1,716.00",2020-03-18,south
3086,"$1,701.00",2020-03-18,east
3087,"$1,605.00",2020-03-18,west
3088,"$1,581.00",2020-03-19,north
3089,"$1,797.00",2020-03-19,south
3090,"$1,725.00",2020-03-19,east
3091,"$1,554.00",2020-03-19,west
3092,"$1,665.00",2020-03-20,north
3093,"$1,641.00",2020-03-20,south
3094,"$1,677.00",2020-03-20,east
3095,"$1,707.00",2020-03-20,west
3096,"$1,575.00",2020-03-21,north
3097,"$1,674.00",2020-03-21,south
3098,"$1,707.00",2020-03-21,east
3099,"$1,710.00",2020-03-21,west
3100,"$1,644.00",2020-03-22,north
3101,"$1,668.00",2020-03-22,south
3102,"$1,674.00",2020-03-22,east
3103,"$1,737.00",2020-03-22,west
3104,"$1,767.00",2020-03-23,north
3105,"$1,620.00",2020-03-23,south
3106,"$1,593.00",2020-03-23,east
3107,"$1,542.00",2020-03-23,west
3108,"$1,548.00",2020-03-24,north
3109,"$1,662.00",2020-03-24,south
3110,"$1,740.00",2020-03-24,east
3111,"$1,572.00",2020-03-24,west
3112,"$1,779.00",2020-03-25,north
3113,"$1,770.00",2020-03-25,south
3114,"$1,623.00",2020-03-25,east
3115,"$1,575.00",2020-03-25,west
3116,"$1,785.00",2020-03-26,north
3117,"$1,671.00",2020-03-26,south
3118,"$1,749.00",2020-03-26,east
3119,"$1,791.00",2020-03-26,west
3120,"$1,713.00",2020-03-27,north
3121,"$1,623.00",2020-03-27,south
3122,"$1,605.00",2020-03-27,east
3123,"$1,566.00",2020-03-27,west
3124,"$1,569.00",2020-03-28,north
3125,"$1,605.00",2020-03-28,south
3126,"$1,728.00",2020-03-28,east
3127,"$1,665.00",2020-03-28,west
3128,"$1,782.00",2020-03-29,north
3129,"$1,800.00",2020-03-29,south
3130,"$1,518.00",2020-03-29,east
3131,"$1,800.00",2020-03-29,west
3132,"$1,515.00",2020-03-30,north
3133,"$1,764.00",2020-03-30,south
3134,"$1,632.00",2020-03-30,east
3135,"$1,608.00",2020-03-30,west
3136,"$1,794.00",2020-03-31,north
3137,"$1,635.00",2020-03-31,south
3138,"$1,572.00",2020-03-31,east
3139,"$1,629.00",2020-03-31,west
3140,"$1,557.00",2020-04-01,north
3141,"$1,536.00",2020-04-01,south
3142,"$1,587.00",2020-04-01,east
3143,"$1,728.00",2020-04-01,west
3144,"$1,779.00",2020-04-02,north
3145,"$1,773.00",2020-04-02,south
3146,"$1,794.00",2020-04-02,east
3147,"$1,503.00",2020-04-02,west
3148,"$1,767.00",2020-04-03,north
3149,"$1,743.00",2020-04-03,south
3150,"$1,560.00",2020-04-03,east
3151,"$1,746.00",2020-04-03,west
3152,"$1,731.00",2020-04-04,north
3153,"$1,692.00",2020-04-04,south
3154,"$1,722.00",2020-04-04,east
3155,"$1,563.00",2020-04-04,west
3156,"$1,797.00",2020-04-05,north
3157,"$1,755.00",2020-04-05,south
3158,"$1,611.00",2020-04-05,east
3159,"$1,635.00",2020-04-05,west
3160,"$1,752.00",2020-04-06,north
3161,"$1,749.00",2020-04-06,south
3162,"$1,782.00",2020-04-06,east
3163,"$1,521.00",2020-04-06,west
3164,"$1,752.00",2020-04-07,north
3165,"$1,686.00",2020-04-07,south
3166,"$1,500.00",2020-04-07,east
3167,"$1,785.00",2020-04-07,west
3168,"$1,611.00",2020-04-08,north
3169,"$1,794.00",2020-04-08,south
3170,"$1,734.00",2020-04-08,east
3171,"$1,659.00",2020-04-08,west
3172,"$1,650.00",2020-04-09,north
3173,"$1,587.00",2020-04-09,south
3174,"$1,629.00",2020-04-09,east
3175,"$1,506.00",2020-04-09,west
3176,"$1,794.00",2020-04-10,north
3177,"$1,551.00",2020-04-10,south
3178,"$1,503.00",2020-04-10,east
3179,"$1,776.00",2020-04-10,west
3180,"$1,659.00",2020-04-11,north
3181,"$1,590.00",2020-04-11,south
3182,"$1,515.00",2020-04-11,east
3183,"$1,506.00",2020-04-11,west
3184,"$1,722.00",2020-04-12,north
3185,"$1,512.00",2020-04-12,south
3186,"$1,773.00",2020-04-12,east
3187,"$1,635.00",2020-04-12,west
3188,"$1,548.00",2020-04-13,north
3189,"$1,692.00",2020-04-13,south
3190,"$1,698.00",2020-04-13,east
3191,"$1,755.00",2020-04-13,west
3192,"$1,521.00",2020-04-14,north
3193,"$1,593.00",2020-04-14,south
3194,"$1,644.00",2020-04-14,east
3195,"$1,587.00",2020-04-14,west
3196,"$1,800.00",2020-04-15,north
3197,"$1,788.00",2020-04-15,south
3198,"$1,764.00",2020-04-15,east
3199,"$1,650.00",2020-04-15,west
3200,"$1,704.00",2020-04-16,north
3201,"$1,659.00",2020-04-16,south
3202,"$1,644.00",2020-04-16,east
3203,"$1,500.00",2020-04-16,west
3204,"$1,734.00",2020-04-17,north
3205,"$1,617.00",2020-04-17,south
3206,"$1,584.00",2020-04-17,east
3207,"$1,569.00",2020-04-17,west
3208,"$1,623.00",2020-04-18,north
3209,"$1,500.00",2020-04-18,south
3210,"$1,578.00",2020-04-18,east
3211,"$1,590.00",2020-04-18,west
3212,"$1,761.00",2020-04-19,north
3213,"$1,728.00",2020-04-19,south
3214,"$1,716.00",2020-04-19,east
3215,"$1,704.00",2020-04-19,west
3216,"$1,665.00",2020-04-20,north
3217,"$1,515.00",2020-04-20,south
3218,"$1,725.00",2020-04-20,east
3219,"$1,695.00",2020-04-20,west
3220,"$1,755.00",2020-04-21,north
3221,"$1,521.00",2020-04-21,south
3222,"$1,629.00",2020-04-21,east
3223,"$1,686.00",2020-04-21,west
3224,"$1,614.00",2020-04-22,north
3225,"$1,614.00",2020-04-22,south
3226,"$1,569.00",2020-04-22,east
3227,"$1,527.00",2020-04-22,west
3228,"$1,764.00",2020-04-23,north
3229,"$1,524.00",2020-04-23,south
3230,"$1,611.00",2020-04-23,east
3231,"$1,785.00",2020-04-23,west
3232,"$1,716.00",2020-04-24,north
3233,"$1,692.00",2020-04-24,south
3234,"$1,506.00",2020-04-24,east
3235,"$1,533.00",2020-04-24,west
3236,"$1,638.00",2020-04-25,north
3237,"$1,638.00",2020-04-25,south
3238,"$1,755.00",2020-04-25,east
3239,"$1,545.00",2020-04-25,west
3240,"$1,512.00",2020-04-26,north
3241,"$1,593.00",2020-04-26,south
3242,"$1,674.00",2020-04-26,east
3243,"$1,719.00",2020-04-26,west
3244,"$1,530.00",2020-04-27,north
3245,"$1,593.00",2020-04-27,south
3246,"$1,641.00",2020-04-27,east
3247,"$1,575.00",2020-04-27,west
3248,"$1,788.00",2020-04-28,north
3249,"$1,749.00",2020-04-28,south
3250,"$1,581.00",2020-04-28,east
3251,"$1,524.00",2020-04-28,west
3252,"$1,680.00",2020-04-29,north
3253,"$1,674.00",2020-04-29,south
3254,"$1,773.00",2020-04-29,east
3255,"$1,674.00",2020-04-29,west
3256,"$1,779.00",2020-04-30,north
3257,"$1,569.00",2020-04-30,south
3258,"$1,590.00",2020-04-30,east
3259,"$1,689.00",2020-04-30,west
3260,"$1,755.00",2020-05-01,north
3261,"$1,752.00",2020-05-01,south
3262,"$1,641.00",2020-05-01,east
3263,"$1,605.00",2020-05-01,west
3264,"$1,587.00",2020-05-02,north
3265,"$1,521.00",2020-05-02,south
3266,"$1,605.00",2020-05-02,east
3267,"$1,557.00",2020-05-02,west
3268,"$1,680.00",2020-05-03,north
3269,"$1,566.00",2020-05-03,south
3270,"$1,719.00",2020-05-03,east
3271,"$1,563.00",2020-05-03,west
3272,"$1,569.00",2020-05-04,north
3273,"$1,608.00",2020-05-04,south
3274,"$1,578.00",2020-05-04,east
3275,"$1,641.00",2020-05-04,west
3276,"$1,587.00",2020-05-05,north
3277,"$1,674.00",2020-05-05,south
3278,"$1,500.00",2020-05-05,east
3279,"$1,686.00",2020-05-05,west
3280,"$1,521.00",2020-05-06,north
3281,"$1,683.00",2020-05-06,south
3282,"$1,767.00",2020-05-06,east
3283,"$1,776.00",2020-05-06,west
3284,"$1,557.00",2020-05-07,north
3285,"$1,623.00",2020-05-07,south
3286,"$1,557.00",2020-05-07,east
3287,"$1,746.00",2020-05-07,west
3288,"$1,680.00",2020-05-08,north
3289,"$1,587.00",2020-05-08,south
3290,"$1,695.00",2020-05-08,east
3291,"$1,629.00",2020-05-08,west
3292,"$1,674.00",2020-05-09,north
3293,"$1,620.00",2020-05-09,south
3294,"$1,560.00",2020-05-09,east
3295,"$1,590.00",2020-05-09,west
3296,"$1,623.00",2020-05-10,north
3297,"$1,689.00",2020-05-10,south
3298,"$1,656.00",2020-05-10,east
3299,"$1,695.00",2020-05-10,west
3300,"$1,674.00",2020-05-11,north
3301,"$1,554.00",2020-05-11,south
3302,"$1,680.00",2020-05-11,east
3303,"$1,575.00",2020-05-11,west
3304,"$1,500.00",2020-05-12,north
3305,"$1,791.00",2020-05-12,south
3306,"$1,614.00",2020-05-12,east
3307,"$1,695.00",2020-05-12,west
3308,"$1,767.00",2020-05-13,north
3309,"$1,725.00",2020-05-13,south
3310,"$1,701.00",2020-05-13,east
3311,"$1,629.00",2020-05-13,west
3312,"$1,656.00",2020-05-14,north
3313,"$1,713.00",2020-05-14,south
3314,"$1,737.00",2020-05-14,east
3315,"$1,671.00",2020-05-14,west
3316,"$1,533.00",2020-05-15,north
3317,"$1,644.00",2020-05-15,south
3318,"$1,560.00",2020-05-15,east
3319,"$1,740.00",2020-05-15,west
3320,"$1,767.00",2020-05-16,north
3321,"$1,791.00",2020-05-16,south
3322,"$1,509.00",2020-05-16,east
3323,"$1,614.00",2020-05-16,west
3324,"$1,566.00",2020-05-17,north
3325,"$1,758.00",2020-05-17,south
3326,"$1,668.00",2020-05-17,east
3327,"$1,707.00",2020-05-17,west
3328,"$1,638.00",2020-05-18,north
3329,"$1,596.00",2020-05-18,south
3330,"$1,767.00",2020-05-18,east
3331,"$1,683.00",2020-05-18,west
3332,"$1,641.00",2020-05-19,north
3333,"$1,713.00",2020-05-19,south
3334,"$1,515.00",2020-05-19,east
3335,"$1,602.00",2020-05-19,west
3336,"$1,575.00",2020-05-20,north
3337,"$1,791.00",2020-05-20,south
3338,"$1,545.00",2020-05-20,east
3339,"$1,686.00",2020-05-20,west
3340,"$1,587.00",2020-05-21,north
3341,"$1,791.00",2020-05-21,south
3342,"$1,653.00",2020-05-21,east
3343,"$1,671.00",2020-05-21,west
3344,"$1,542.00",2020-05-22,north
3345,"$1,686.00",2020-05-22,south
3346,"$1,569.00",2020-05-22,east
3347,"$1,518.00",2020-05-22,west
3348,"$1,620.00",2020-05-23,north
3349,"$1,536.00",2020-05-23,south
3350,"$1,713.00",2020-05-23,east
3351,"$1,788.00",2020-05-23,west
3352,"$1,773.00",2020-05-24,north
3353,"$1,785.00",2020-05-24,south
3354,"$1,509.00",2020-05-24,east
3355,"$1,713.00",2020-05-24,west
3356,"$1,536.00",2020-05-25,north
3357,"$1,704.00",2020-05-25,south
3358,"$1,563.00",2020-05-25,east
3359,"$1,539.00",2020-05-25,west
3360,"$1,545.00",2020-05-26,north
3361,"$1,530.00",2020-05-26,south
3362,"$1,758.00",2020-05-26,east
3363,"$1,656.00",2020-05-26,west
3364,"$1,563.00",2020-05-27,north
3365,"$1,758.00",2020-05-27,south
3366,"$1,656.00",2020-05-27,east
3367,"$1,707.00",2020-05-27,west
3368,"$1,581.00",2020-05-28,north
3369,"$1,569.00",2020-05-28,south
3370,"$1,533.00",2020-05-28,east
3371,"$1,566.00",2020-05-28,west
3372,"$1,722.00",2020-05-29,north
3373,"$1,602.00",2020-05-29,south
3374,"$1,698.00",2020-05-29,east
3375,"$1,566.00",2020-05-29,west
3376,"$1,599.00",2020-05-30,north
3377,"$1,788.00",2020-05-30,south
3378,"$1,743.00",2020-05-30,east
3379,"$1,647.00",2020-05-30,west
3380,"$1,566.00",2020-05-31,north
3381,"$1,608.00",2020-05-31,south
3382,"$1,791.00",2020-05-31,east
3383,"$1,764.00",2020-05-31,west
3384,"$1,752.00",2020-06-01,north
3385,"$1,608.00",2020-06-01,south
3386,"$1,554.00",2020-06-01,east
3387,"$1,710.00",2020-06-01,west
3388,"$1,677.00",2020-06-02,north
3389,"$1,794.00",2020-06-02,south
3390,"$1,800.00",2020-06-02,east
3391,"$1,767.00",2020-06-02,west
3392,"$1,782.00",2020-06-03,north
3393,"$1,584.00",2020-06-03,south
3394,"$1,545.00",2020-06-03,east
3395,"$1,617.00",2020-06-03,west
3396,"$1,644.00",2020-06-04,north
3397,"$1,527.00",2020-06-04,south
3398,"$1,707.00",2020-06-04,east
3399,"$1,773.00",2020-06-04,west
3400,"$1,587.00",2020-06-05,north
3401,"$1,632.00",2020-06-05,south
3402,"$1,569.00",2020-06-05,east
3403,"$1,566.00",2020-06-05,west
3404,"$1,683.00",2020-06-06,north
3405,"$1,689.00",2020-06-06,south
3406,"$1,704.00",2020-06-06,east
3407,"$1,749.00",2020-06-06,west
3408,"$1,620.00",2020-06-07,north
3409,"$1,650.00",2020-06-07,south
3410,"$1,743.00",2020-06-07,east
3411,"$1,674.00",2020-06-07,west
3412,"$1,527.00",2020-06-08,north
3413,"$1,638.00",2020-06-08,south
3414,"$1,584.00",2020-06-08,east
3415,"$1,695.00",2020-06-08,west
3416,"$1,503.00",2020-06-09,north
3417,"$1,569.00",2020-06-09,south
3418,"$1,572.00",2020-06-09,east
3419,"$1,593.00",2020-06-09,west
3420,"$1,761.00",2020-06-10,north
3421,"$1,512.00",2020-06-10,south
3422,"$1,617.00",2020-06-10,east
3423,"$1,593.00",2020-06-10,west
3424,"$1,590.00",2020-06-11,north
3425,"$1,611.00",2020-06-11,south
3426,"$1,719.00",2020-06-11,east
3427,"$1,719.00",2020-06-11,west
3428,"$1,512.00",2020-06-12,north
3429,"$1,776.00",2020-06-12,south
3430,"$1,575.00",2020-06-12,east
3431,"$1,746.00",2020-06-12,west
3432,"$1,581.00",2020-06-13,north
3433,"$1,689.00",2020-06-13,south
3434,"$1,776.00",2020-06-13,east
3435,"$1,560.00",2020-06-13,west
3436,"$1,734.00",2020-06-14,north
3437,"$1,788.00",2020-06-14,south
3438,"$1,743.00",2020-06-14,east
3439,"$1,719.00",2020-06-14,west
3440,"$1,542.00",2020-06-15,north
3441,"$1,758.00",2020-06-15,south
3442,"$1,674.00",2020-06-15,east
3443,"$1,584.00",2020-06-15,west
3444,"$1,668.00",2020-06-16,north
3445,"$1,620.00",2020-06-16,south
3446,"$1,695.00",2020-06-16,east
3447,"$1,638.00",2020-06-16,west
3448,"$1,554.00",2020-06-17,north
3449,"$1,659.00",2020-06-17,south
3450,"$1,734.00",2020-06-17,east
3451,"$1,527.00",2020-06-17,west
3452,"$1,611.00",2020-06-18,north
3453,"$1,734.00",2020-06-18,south
3454,"$1,743.00",2020-06-18,east
3455,"$1,557.00",2020-06-18,west
3456,"$1,800.00",2020-06-19,north
3457,"$1,536.00",2020-06-19,south
3458,"$1,578.00",2020-06-19,east
3459,"$1,515.00",2020-06-19,west
3460,"$1,647.00",2020-06-20,north
3461,"$1,641.00",2020-06-20,south
3462,"$1,614.00",2020-06-20,east
3463,"$1,518.00",2020-06-20,west
3464,"$1,755.00",2020-06-21,north
3465,"$1,620.00",2020-06-21,south
3466,"$1,725.00",2020-06-21,east
3467,"$1,668.00",2020-06-21,west
3468,"$1,761.00",2020-06-22,north
3469,"$1,542.00",2020-06-22,south
3470,"$1,539.00",2020-06-22,east
3471,"$1,524.00",2020-06-22,west
3472,"$1,767.00",2020-06-23,north
3473,"$1,581.00",2020-06-23,south
3474,"$1,770.00",2020-06-23,east
3475,"$1,758.00",2020-06-23,west
3476,"$1,617.00",2020-06-24,north
3477,"$1,518.00",2020-06-24,south
3478,"$1,791.00",2020-06-24,east
3479,"$1,695.00",2020-06-24,west
3480,"$1,503.00",2020-06-25,north
3481,"$1,794.00",2020-06-25,south
3482,"$1,638.00",2020-06-25,east
3483,"$1,536.00",2020-06-25,west
3484,"$1,707.00",2020-06-26,north
3485,"$1,578.00",2020-06-26,south
3486,"$1,719.00",2020-06-26,east
3487,"$1,728.00",2020-06-26,west
3488,"$1,644.00",2020-06-27,north
3489,"$1,527.00",2020-06-27,south
3490,"$1,578.00",2020-06-27,east
3491,"$1,623.00",2020-06-27,west
3492,"$1,608.00",2020-06-28,north
3493,"$1,779.00",2020-06-28,south
3494,"$1,689.00",2020-06-28,east
3495,"$1,629.00",2020-06-28,west
3496,"$1,722.00",2020-06-29,north
3497,"$1,662.00",2020-06-29,south
3498,"$1,662.00",2020-06-29,east
3499,"$1,503.00",2020-06-29,west
3500,"$1,794.00",2020-06-30,north
3501,"$1,572.00",2020-06-30,south
3502,"$1,668.00",2020-06-30,east
3503,"$1,647.00",2020-06-30,west
3504,"$1,632.00",2020-07-01,north
3505,"$1,578.00",2020-07-01,south
3506,"$1,650.00",2020-07-01,east
3507,"$1,797.00",2020-07-01,west
3508,"$1,734.00",2020-07-02,north
3509,"$1,734.00",2020-07-02,south
3510,"$1,581.00",2020-07-02,east
3511,"$1,665.00",2020-07-02,west
3512,"$1,695.00",2020-07-03,north
3513,"$1,701.00",2020-07-03,south
3514,"$1,584.00",2020-07-03,east
3515,"$1,518.00",2020-07-03,west
3516,"$1,737.00",2020-07-04,north
3517,"$1,656.00",2020-07-04,south
3518,"$1,695.00",2020-07-04,east
3519,"$1,563.00",2020-07-04,west
3520,"$1,788.00",2020-07-05,north
3521,"$1,746.00",2020-07-05,south
3522,"$1,647.00",2020-07-05,east
3523,"$1,527.00",2020-07-05,west
3524,"$1,548.00",2020-07-06,north
3525,"$1,572.00",2020-07-06,south
3526,"$1,569.00",2020-07-06,east
3527,"$1,527.00",2020-07-06,west
3528,"$1,500.00",2020-07-07,north
3529,"$1,791.00",2020-07-07,south
3530,"$1,656.00",2020-07-07,east
3531,"$1,743.00",2020-07-07,west
3532,"$1,563.00",2020-07-08,north
3533,"$1,722.00",2020-07-08,south
3534,"$1,758.00",2020-07-08,east
3535,"$1,524.00",2020-07-08,west
3536,"$1,788.00",2020-07-09,north
3537,"$1,713.00",2020-07-09,south
3538,"$1,596.00",2020-07-09,east
3539,"$1,716.00",2020-07-09,west
3540,"$1,587.00",2020-07-10,north
3541,"$1,509.00",2020-07-10,south
3542,"$1,698.00",2020-07-10,east
3543,"$1,515.00",2020-07-10,west
3544,"$1,500.00",2020-07-11,north
3545,"$1,689.00",2020-07-11,south
3546,"$1,554.00",2020-07-11,east
3547,"$1,509.00",2020-07-11,west
3548,"$1,746.00",2020-07-12,north
3549,"$1,572.00",2020-07-12,south
3550,"$1,773.00",2020-07-12,east
3551,"$1,596.00",2020-07-12,west
3552,"$1,680.00",2020-07-13,north
3553,"$1,764.00",2020-07-13,south
3554,"$1,782.00",2020-07-13,east
3555,"$1,728.00",2020-07-13,west
3556,"$1,557.00",2020-07-14,north
3557,"$1,515.00",2020-07-14,south
3558,"$1,695.00",2020-07-14,east
3559,"$1,500.00",2020-07-14,west
3560,"$1,542.00",2020-07-15,north
3561,"$1,740.00",2020-07-15,south
3562,"$1,647.00",2020-07-15,east
3563,"$1,596.00",2020-07-15,west
3564,"$1,515.00",2020-07-16,north
3565,"$1,731.00",2020-07-16,south
3566,"$1,605.00",2020-07-16,east
3567,"$1,791.00",2020-07-16,west
3568,"$1,794.00",2020-07-17,north
3569,"$1,677.00",2020-07-17,south
3570,"$1,641.00",2020-07-17,east
3571,"$1,773.00",2020-07-17,west
3572,"$1,623.00",2020-07-18,north
3573,"$1,707.00",2020-07-18,south
3574,"$1,749.00",2020-07-18,east
3575,"$1,797.00",2020-07-18,west
3576,"$1,614.00",2020-07-19,north
3577,"$1,653.00",2020-07-19,south
3578,"$1,674.00",2020-07-19,east
3579,"$1,779.00",2020-07-19,west
3580,"$1,797.00",2020-07-20,north
3581,"$1,560.00",2020-07-20,south
3582,"$1,638.00",2020-07-20,east
3583,"$1,716.00",2020-07-20,west
3584,"$1,572.00",2020-07-21,north
3585,"$1,767.00",2020-07-21,south
3586,"$1,689.00",2020-07-21,east
3587,"$1,734.00",2020-07-21,west
3588,"$1,668.00",2020-07-22,north
3589,"$1,728.00",2020-07-22,south
3590,"$1,668.00",2020-07-22,east
3591,"$1,584.00",2020-07-22,west
3592,"$1,692.00",2020-07-23,north
3593,"$1,710.00",2020-07-23,south
3594,"$1,758.00",2020-07-23,east
3595,"$1,545.00",2020-07-23,west
3596,"$1,530.00",2020-07-24,north
3597,"$1,530.00",2020-07-24,south
3598,"$1,575.00",2020-07-24,east
3599,"$1,776.00",2020-07-24,west
3600,"$1,794.00",2020-07-25,north
3601,"$1,647.00",2020-07-25,south
3602,"$1,611.00",2020-07-25,east
3603,"$1,704.00",2020-07-25,west
3604,"$1,569.00",2020-07-26,north
3605,"$1,659.00",2020-07-26,south
3606,"$1,575.00",2020-07-26,east
3607,"$1,788.00",2020-07-26,west
3608,"$1,602.00",2020-07-27,north
3609,"$1,620.00",2020-07-27,south
3610,"$1,530.00",2020-07-27,east
3611,"$1,608.00",2020-07-27,west
3612,"$1,800.00",2020-07-28,north
3613,"$1,506.00",2020-07-28,south
3614,"$1,608.00",2020-07-28,east
3615,"$1,581.00",2020-07-28,west
3616,"$1,533.00",2020-07-29,north
3617,"$1,686.00",2020-07-29,south
3618,"$1,773.00",2020-07-29,east
3619,"$1,644.00",2020-07-29,west
3620,"$1,722.00",2020-07-30,north
3621,"$1,584.00",2020-07-30,south
3622,"$1,596.00",2020-07-30,east
3623,"$1,512.00",2020-07-30,west
3624,"$1,527.00",2020-07-31,north
3625,"$1,530.00",2020-07-31,south
3626,"$1,533.00",2020-07-31,east
3627,"$1,530.00",2020-07-31,west
3628,"$1,788.00",2020-08-01,north
3629,"$1,596.00",2020-08-01,south
3630,"$1,680.00",2020-08-01,east
3631,"$1,671.00",2020-08-01,west
3632,"$1,656.00",2020-08-02,north
3633,"$1,716.00",2020-08-02,south
3634,"$1,623.00",2020-08-02,east
3635,"$1,596.00",2020-08-02,west
3636,"$1,665.00",2020-08-03,north
3637,"$1,650.00",2020-08-03,south
3638,"$1,503.00",2020-08-03,east
3639,"$1,665.00",2020-08-03,west
3640,"$1,539.00",2020-08-04,north
3641,"$1,659.00",2020-08-04,south
3642,"$1,602.00",2020-08-04,east
3643,"$1,719.00",2020-08-04,west
3644,"$1,749.00",2020-08-05,north
3645,"$1,548.00",2020-08-05,south
3646,"$1,653.00",2020-08-05,east
3647,"$1,662.00",2020-08-05,west
3648,"$1,770.00",2020-08-06,north
3649,"$1,710.00",2020-08-06,south
3650,"$1,509.00",2020-08-06,east
3651,"$1,545.00",2020-08-06,west
3652,"$1,740.00",2020-08-07,north
3653,"$1,524.00",2020-08-07,south
3654,"$1,641.00",2020-08-07,east
3655,"$1,710.00",2020-08-07,west
3656,"$1,728.00",2020-08-08,north
3657,"$1,695.00",2020-08-08,south
3658,"$1,716.00",2020-08-08,east
3659,"$1,785.00",2020-08-08,west
3660,"$1,617.00",2020-08-09,north
3661,"$1,752.00",2020-08-09,south
3662,"$1,734.00",2020-08-09,east
3663,"$1,521.00",2020-08-09,west
3664,"$1,545.00",2020-08-10,north
3665,"$1,722.00",2020-08-10,south
3666,"$1,647.00",2020-08-10,east
3667,"$1,530.00",2020-08-10,west
3668,"$1,632.00",2020-08-11,north
3669,"$1,620.00",2020-08-11,south
3670,"$1,551.00",2020-08-11,east
3671,"$1,557.00",2020-08-11,west
3672,"$1,737.00",2020-08-12,north
3673,"$1,749.00",2020-08-12,south
3674,"$1,704.00",2020-08-12,east
3675,"$1,671.00",2020-08-12,west
3676,"$1,500.00",2020-08-13,north
3677,"$1,500.00",2020-08-13,south
3678,"$1,701.00",2020-08-13,east
3679,"$1,785.00",2020-08-13,west
3680,"$1,542.00",2020-08-14,north
3681,"$1,791.00",2020-08-14,south
3682,"$1,716.00",2020-08-14,east
3683,"$1,665.00",2020-08-14,west
3684,"$1,740.00",2020-08-15,north
3685,"$1,632.00",2020-08-15,south
3686,"$1,560.00",2020-08-15,east
3687,"$1,689.00",2020-08-15,west
3688,"$1,749.00",2020-08-16,north
3689,"$1,605.00",2020-08-16,south
3690,"$1,629.00",2020-08-16,east
3691,"$1,728.00",2020-08-16,west
3692,"$1,554.00",2020-08-17,north
3693,"$1,629.00",2020-08-17,south
3694,"$1,698.00",2020-08-17,east
3695,"$1,635.00",2020-08-17,west
3696,"$1,761.00",2020-08-18,north
3697,"$1,566.00",2020-08-18,south
3698,"$1,692.00",2020-08-18,east
3699,"$1,563.00",2020-08-18,west
3700,"$1,662.00",2020-08-19,north
3701,"$1,635.00",2020-08-19,south
3702,"$1,674.00",2020-08-19,east
3703,"$1,602.00",2020-08-19,west
3704,"$1,686.00",2020-08-20,north
3705,"$1,506.00",2020-08-20,south
3706,"$1,515.00",2020-08-20,east
3707,"$1,779.00",2020-08-20,west
3708,"$1,557.00",2020-08-21,north
3709,"$1,551.00",2020-08-21,south
3710,"$1,521.00",2020-08-21,east
3711,"$1,710.00",2020-08-21,west
